feature_id,base_series,frequency,lag,source_file,nonmissing_quarters,coverage_share
m__ipmat_ipmat__lag012,ipmat_ipmat,m,12,FRED_IPMAT_IPMAT.csv,319,1.0
m__ipmine_ipmine__lag001,ipmine_ipmine,m,1,FRED_IPMINE_IPMINE.csv,319,1.0
m__ipmine_ipmine__lag002,ipmine_ipmine,m,2,FRED_IPMINE_IPMINE.csv,319,1.0
m__ipmine_ipmine__lag003,ipmine_ipmine,m,3,FRED_IPMINE_IPMINE.csv,319,1.0
m__ipmine_ipmine__lag004,ipmine_ipmine,m,4,FRED_IPMINE_IPMINE.csv,319,1.0
m__ipmine_ipmine__lag005,ipmine_ipmine,m,5,FRED_IPMINE_IPMINE.csv,319,1.0
m__ipmine_ipmine__lag006,ipmine_ipmine,m,6,FRED_IPMINE_IPMINE.csv,319,1.0
m__ipmine_ipmine__lag007,ipmine_ipmine,m,7,FRED_IPMINE_IPMINE.csv,319,1.0
m__ipmine_ipmine__lag008,ipmine_ipmine,m,8,FRED_IPMINE_IPMINE.csv,319,1.0
m__ipmine_ipmine__lag009,ipmine_ipmine,m,9,FRED_IPMINE_IPMINE.csv,319,1.0
m__ipmine_ipmine__lag010,ipmine_ipmine,m,10,FRED_IPMINE_IPMINE.csv,319,1.0
m__ipmine_ipmine__lag011,ipmine_ipmine,m,11,FRED_IPMINE_IPMINE.csv,319,1.0
m__ipmine_ipmine__lag012,ipmine_ipmine,m,12,FRED_IPMINE_IPMINE.csv,319,1.0
m__ipncongd_ipncongd__lag001,ipncongd_ipncongd,m,1,FRED_IPNCONGD_IPNCONGD.csv,317,0.99373
m__ipncongd_ipncongd__lag002,ipncongd_ipncongd,m,2,FRED_IPNCONGD_IPNCONGD.csv,317,0.99373
m__ipncongd_ipncongd__lag003,ipncongd_ipncongd,m,3,FRED_IPNCONGD_IPNCONGD.csv,317,0.99373
m__ipncongd_ipncongd__lag004,ipncongd_ipncongd,m,4,FRED_IPNCONGD_IPNCONGD.csv,316,0.990596
m__ipncongd_ipncongd__lag005,ipncongd_ipncongd,m,5,FRED_IPNCONGD_IPNCONGD.csv,316,0.990596
m__ipncongd_ipncongd__lag006,ipncongd_ipncongd,m,6,FRED_IPNCONGD_IPNCONGD.csv,316,0.990596
m__ipncongd_ipncongd__lag007,ipncongd_ipncongd,m,7,FRED_IPNCONGD_IPNCONGD.csv,315,0.987461
m__ipncongd_ipncongd__lag008,ipncongd_ipncongd,m,8,FRED_IPNCONGD_IPNCONGD.csv,315,0.987461
m__ipncongd_ipncongd__lag009,ipncongd_ipncongd,m,9,FRED_IPNCONGD_IPNCONGD.csv,315,0.987461
m__ipncongd_ipncongd__lag010,ipncongd_ipncongd,m,10,FRED_IPNCONGD_IPNCONGD.csv,314,0.984326
m__ipncongd_ipncongd__lag011,ipncongd_ipncongd,m,11,FRED_IPNCONGD_IPNCONGD.csv,314,0.984326
m__ipncongd_ipncongd__lag012,ipncongd_ipncongd,m,12,FRED_IPNCONGD_IPNCONGD.csv,314,0.984326
m__iputil_iputil__lag001,iputil_iputil,m,1,FRED_IPUTIL_IPUTIL.csv,319,1.0
m__iputil_iputil__lag002,iputil_iputil,m,2,FRED_IPUTIL_IPUTIL.csv,319,1.0
m__iputil_iputil__lag003,iputil_iputil,m,3,FRED_IPUTIL_IPUTIL.csv,319,1.0
m__iputil_iputil__lag004,iputil_iputil,m,4,FRED_IPUTIL_IPUTIL.csv,319,1.0
m__iputil_iputil__lag005,iputil_iputil,m,5,FRED_IPUTIL_IPUTIL.csv,319,1.0
m__iputil_iputil__lag006,iputil_iputil,m,6,FRED_IPUTIL_IPUTIL.csv,319,1.0
m__iputil_iputil__lag007,iputil_iputil,m,7,FRED_IPUTIL_IPUTIL.csv,319,1.0
m__iputil_iputil__lag008,iputil_iputil,m,8,FRED_IPUTIL_IPUTIL.csv,319,1.0
m__iputil_iputil__lag009,iputil_iputil,m,9,FRED_IPUTIL_IPUTIL.csv,319,1.0
m__iputil_iputil__lag010,iputil_iputil,m,10,FRED_IPUTIL_IPUTIL.csv,319,1.0
m__iputil_iputil__lag011,iputil_iputil,m,11,FRED_IPUTIL_IPUTIL.csv,319,1.0
m__iputil_iputil__lag012,iputil_iputil,m,12,FRED_IPUTIL_IPUTIL.csv,319,1.0
d__ldgust_tga_fed_alt__lag001,ldgust_tga_fed_alt,d,1,FRED_LDGUST_tga_fed_alt.csv,319,1.0
d__ldgust_tga_fed_alt__lag002,ldgust_tga_fed_alt,d,2,FRED_LDGUST_tga_fed_alt.csv,319,1.0
d__ldgust_tga_fed_alt__lag003,ldgust_tga_fed_alt,d,3,FRED_LDGUST_tga_fed_alt.csv,319,1.0
d__ldgust_tga_fed_alt__lag004,ldgust_tga_fed_alt,d,4,FRED_LDGUST_tga_fed_alt.csv,319,1.0
d__ldgust_tga_fed_alt__lag005,ldgust_tga_fed_alt,d,5,FRED_LDGUST_tga_fed_alt.csv,319,1.0
d__ldgust_tga_fed_alt__lag006,ldgust_tga_fed_alt,d,6,FRED_LDGUST_tga_fed_alt.csv,319,1.0
d__ldgust_tga_fed_alt__lag007,ldgust_tga_fed_alt,d,7,FRED_LDGUST_tga_fed_alt.csv,319,1.0
d__ldgust_tga_fed_alt__lag008,ldgust_tga_fed_alt,d,8,FRED_LDGUST_tga_fed_alt.csv,319,1.0
d__ldgust_tga_fed_alt__lag009,ldgust_tga_fed_alt,d,9,FRED_LDGUST_tga_fed_alt.csv,319,1.0
d__ldgust_tga_fed_alt__lag010,ldgust_tga_fed_alt,d,10,FRED_LDGUST_tga_fed_alt.csv,319,1.0
d__ldgust_tga_fed_alt__lag011,ldgust_tga_fed_alt,d,11,FRED_LDGUST_tga_fed_alt.csv,319,1.0
d__ldgust_tga_fed_alt__lag012,ldgust_tga_fed_alt,d,12,FRED_LDGUST_tga_fed_alt.csv,319,1.0
d__ldgust_tga_fed_alt__lag013,ldgust_tga_fed_alt,d,13,FRED_LDGUST_tga_fed_alt.csv,319,1.0
d__ldgust_tga_fed_alt__lag014,ldgust_tga_fed_alt,d,14,FRED_LDGUST_tga_fed_alt.csv,319,1.0
d__ldgust_tga_fed_alt__lag015,ldgust_tga_fed_alt,d,15,FRED_LDGUST_tga_fed_alt.csv,319,1.0
d__ldgust_tga_fed_alt__lag016,ldgust_tga_fed_alt,d,16,FRED_LDGUST_tga_fed_alt.csv,319,1.0
d__ldgust_tga_fed_alt__lag017,ldgust_tga_fed_alt,d,17,FRED_LDGUST_tga_fed_alt.csv,319,1.0
d__ldgust_tga_fed_alt__lag018,ldgust_tga_fed_alt,d,18,FRED_LDGUST_tga_fed_alt.csv,319,1.0
d__ldgust_tga_fed_alt__lag019,ldgust_tga_fed_alt,d,19,FRED_LDGUST_tga_fed_alt.csv,319,1.0
d__ldgust_tga_fed_alt__lag020,ldgust_tga_fed_alt,d,20,FRED_LDGUST_tga_fed_alt.csv,319,1.0
d__ldgust_tga_fed_alt__lag021,ldgust_tga_fed_alt,d,21,FRED_LDGUST_tga_fed_alt.csv,319,1.0
d__ldgust_tga_fed_alt__lag022,ldgust_tga_fed_alt,d,22,FRED_LDGUST_tga_fed_alt.csv,319,1.0
d__ldgust_tga_fed_alt__lag023,ldgust_tga_fed_alt,d,23,FRED_LDGUST_tga_fed_alt.csv,319,1.0
d__ldgust_tga_fed_alt__lag024,ldgust_tga_fed_alt,d,24,FRED_LDGUST_tga_fed_alt.csv,319,1.0
d__ldgust_tga_fed_alt__lag025,ldgust_tga_fed_alt,d,25,FRED_LDGUST_tga_fed_alt.csv,319,1.0
d__ldgust_tga_fed_alt__lag026,ldgust_tga_fed_alt,d,26,FRED_LDGUST_tga_fed_alt.csv,319,1.0
d__ldgust_tga_fed_alt__lag027,ldgust_tga_fed_alt,d,27,FRED_LDGUST_tga_fed_alt.csv,319,1.0
d__ldgust_tga_fed_alt__lag028,ldgust_tga_fed_alt,d,28,FRED_LDGUST_tga_fed_alt.csv,319,1.0
d__ldgust_tga_fed_alt__lag029,ldgust_tga_fed_alt,d,29,FRED_LDGUST_tga_fed_alt.csv,319,1.0
d__ldgust_tga_fed_alt__lag030,ldgust_tga_fed_alt,d,30,FRED_LDGUST_tga_fed_alt.csv,319,1.0
d__ldgust_tga_fed_alt__lag031,ldgust_tga_fed_alt,d,31,FRED_LDGUST_tga_fed_alt.csv,319,1.0
d__ldgust_tga_fed_alt__lag032,ldgust_tga_fed_alt,d,32,FRED_LDGUST_tga_fed_alt.csv,319,1.0
d__ldgust_tga_fed_alt__lag033,ldgust_tga_fed_alt,d,33,FRED_LDGUST_tga_fed_alt.csv,319,1.0
d__ldgust_tga_fed_alt__lag034,ldgust_tga_fed_alt,d,34,FRED_LDGUST_tga_fed_alt.csv,319,1.0
d__ldgust_tga_fed_alt__lag035,ldgust_tga_fed_alt,d,35,FRED_LDGUST_tga_fed_alt.csv,319,1.0
d__ldgust_tga_fed_alt__lag036,ldgust_tga_fed_alt,d,36,FRED_LDGUST_tga_fed_alt.csv,319,1.0
d__ldgust_tga_fed_alt__lag037,ldgust_tga_fed_alt,d,37,FRED_LDGUST_tga_fed_alt.csv,319,1.0
d__ldgust_tga_fed_alt__lag038,ldgust_tga_fed_alt,d,38,FRED_LDGUST_tga_fed_alt.csv,319,1.0
d__ldgust_tga_fed_alt__lag039,ldgust_tga_fed_alt,d,39,FRED_LDGUST_tga_fed_alt.csv,319,1.0
d__ldgust_tga_fed_alt__lag040,ldgust_tga_fed_alt,d,40,FRED_LDGUST_tga_fed_alt.csv,319,1.0
d__ldgust_tga_fed_alt__lag041,ldgust_tga_fed_alt,d,41,FRED_LDGUST_tga_fed_alt.csv,319,1.0
d__ldgust_tga_fed_alt__lag042,ldgust_tga_fed_alt,d,42,FRED_LDGUST_tga_fed_alt.csv,319,1.0
d__ldgust_tga_fed_alt__lag043,ldgust_tga_fed_alt,d,43,FRED_LDGUST_tga_fed_alt.csv,319,1.0
d__ldgust_tga_fed_alt__lag044,ldgust_tga_fed_alt,d,44,FRED_LDGUST_tga_fed_alt.csv,319,1.0
d__ldgust_tga_fed_alt__lag045,ldgust_tga_fed_alt,d,45,FRED_LDGUST_tga_fed_alt.csv,319,1.0
d__ldgust_tga_fed_alt__lag046,ldgust_tga_fed_alt,d,46,FRED_LDGUST_tga_fed_alt.csv,319,1.0
d__ldgust_tga_fed_alt__lag047,ldgust_tga_fed_alt,d,47,FRED_LDGUST_tga_fed_alt.csv,319,1.0
d__ldgust_tga_fed_alt__lag048,ldgust_tga_fed_alt,d,48,FRED_LDGUST_tga_fed_alt.csv,319,1.0
d__ldgust_tga_fed_alt__lag049,ldgust_tga_fed_alt,d,49,FRED_LDGUST_tga_fed_alt.csv,319,1.0
d__ldgust_tga_fed_alt__lag050,ldgust_tga_fed_alt,d,50,FRED_LDGUST_tga_fed_alt.csv,319,1.0
d__ldgust_tga_fed_alt__lag051,ldgust_tga_fed_alt,d,51,FRED_LDGUST_tga_fed_alt.csv,319,1.0
d__ldgust_tga_fed_alt__lag052,ldgust_tga_fed_alt,d,52,FRED_LDGUST_tga_fed_alt.csv,319,1.0
d__ldgust_tga_fed_alt__lag053,ldgust_tga_fed_alt,d,53,FRED_LDGUST_tga_fed_alt.csv,319,1.0
d__ldgust_tga_fed_alt__lag054,ldgust_tga_fed_alt,d,54,FRED_LDGUST_tga_fed_alt.csv,319,1.0
d__ldgust_tga_fed_alt__lag055,ldgust_tga_fed_alt,d,55,FRED_LDGUST_tga_fed_alt.csv,319,1.0
d__ldgust_tga_fed_alt__lag056,ldgust_tga_fed_alt,d,56,FRED_LDGUST_tga_fed_alt.csv,319,1.0
d__ldgust_tga_fed_alt__lag057,ldgust_tga_fed_alt,d,57,FRED_LDGUST_tga_fed_alt.csv,319,1.0
d__ldgust_tga_fed_alt__lag058,ldgust_tga_fed_alt,d,58,FRED_LDGUST_tga_fed_alt.csv,319,1.0
d__ldgust_tga_fed_alt__lag059,ldgust_tga_fed_alt,d,59,FRED_LDGUST_tga_fed_alt.csv,319,1.0
d__ldgust_tga_fed_alt__lag060,ldgust_tga_fed_alt,d,60,FRED_LDGUST_tga_fed_alt.csv,319,1.0
d__ldgust_tga_fed_alt__lag061,ldgust_tga_fed_alt,d,61,FRED_LDGUST_tga_fed_alt.csv,319,1.0
d__ldgust_tga_fed_alt__lag062,ldgust_tga_fed_alt,d,62,FRED_LDGUST_tga_fed_alt.csv,319,1.0
d__ldgust_tga_fed_alt__lag063,ldgust_tga_fed_alt,d,63,FRED_LDGUST_tga_fed_alt.csv,319,1.0
d__ldgust_tga_fed_alt__lag064,ldgust_tga_fed_alt,d,64,FRED_LDGUST_tga_fed_alt.csv,319,1.0
d__ldgust_tga_fed_alt__lag065,ldgust_tga_fed_alt,d,65,FRED_LDGUST_tga_fed_alt.csv,319,1.0
d__ldgust_tga_fed_alt__lag066,ldgust_tga_fed_alt,d,66,FRED_LDGUST_tga_fed_alt.csv,319,1.0
d__ldgust_tga_fed_alt__lag067,ldgust_tga_fed_alt,d,67,FRED_LDGUST_tga_fed_alt.csv,319,1.0
d__ldgust_tga_fed_alt__lag068,ldgust_tga_fed_alt,d,68,FRED_LDGUST_tga_fed_alt.csv,319,1.0
d__ldgust_tga_fed_alt__lag069,ldgust_tga_fed_alt,d,69,FRED_LDGUST_tga_fed_alt.csv,319,1.0
d__ldgust_tga_fed_alt__lag070,ldgust_tga_fed_alt,d,70,FRED_LDGUST_tga_fed_alt.csv,319,1.0
d__ldgust_tga_fed_alt__lag071,ldgust_tga_fed_alt,d,71,FRED_LDGUST_tga_fed_alt.csv,319,1.0
d__ldgust_tga_fed_alt__lag072,ldgust_tga_fed_alt,d,72,FRED_LDGUST_tga_fed_alt.csv,319,1.0
d__ldgust_tga_fed_alt__lag073,ldgust_tga_fed_alt,d,73,FRED_LDGUST_tga_fed_alt.csv,319,1.0
d__ldgust_tga_fed_alt__lag074,ldgust_tga_fed_alt,d,74,FRED_LDGUST_tga_fed_alt.csv,319,1.0
d__ldgust_tga_fed_alt__lag075,ldgust_tga_fed_alt,d,75,FRED_LDGUST_tga_fed_alt.csv,319,1.0
d__ldgust_tga_fed_alt__lag076,ldgust_tga_fed_alt,d,76,FRED_LDGUST_tga_fed_alt.csv,319,1.0
d__ldgust_tga_fed_alt__lag077,ldgust_tga_fed_alt,d,77,FRED_LDGUST_tga_fed_alt.csv,319,1.0
d__ldgust_tga_fed_alt__lag078,ldgust_tga_fed_alt,d,78,FRED_LDGUST_tga_fed_alt.csv,319,1.0
d__ldgust_tga_fed_alt__lag079,ldgust_tga_fed_alt,d,79,FRED_LDGUST_tga_fed_alt.csv,319,1.0
d__ldgust_tga_fed_alt__lag080,ldgust_tga_fed_alt,d,80,FRED_LDGUST_tga_fed_alt.csv,319,1.0
d__ldgust_tga_fed_alt__lag081,ldgust_tga_fed_alt,d,81,FRED_LDGUST_tga_fed_alt.csv,319,1.0
d__ldgust_tga_fed_alt__lag082,ldgust_tga_fed_alt,d,82,FRED_LDGUST_tga_fed_alt.csv,319,1.0
d__ldgust_tga_fed_alt__lag083,ldgust_tga_fed_alt,d,83,FRED_LDGUST_tga_fed_alt.csv,319,1.0
d__ldgust_tga_fed_alt__lag084,ldgust_tga_fed_alt,d,84,FRED_LDGUST_tga_fed_alt.csv,319,1.0
d__ldgust_tga_fed_alt__lag085,ldgust_tga_fed_alt,d,85,FRED_LDGUST_tga_fed_alt.csv,319,1.0
d__ldgust_tga_fed_alt__lag086,ldgust_tga_fed_alt,d,86,FRED_LDGUST_tga_fed_alt.csv,319,1.0
d__ldgust_tga_fed_alt__lag087,ldgust_tga_fed_alt,d,87,FRED_LDGUST_tga_fed_alt.csv,319,1.0
d__ldgust_tga_fed_alt__lag088,ldgust_tga_fed_alt,d,88,FRED_LDGUST_tga_fed_alt.csv,319,1.0
d__ldgust_tga_fed_alt__lag089,ldgust_tga_fed_alt,d,89,FRED_LDGUST_tga_fed_alt.csv,319,1.0
d__ldgust_tga_fed_alt__lag090,ldgust_tga_fed_alt,d,90,FRED_LDGUST_tga_fed_alt.csv,319,1.0
m__ltdacbm027nbog_ltd__lag001,ltdacbm027nbog_ltd,m,1,FRED_LTDACBM027NBOG_LTD.csv,213,0.667712
m__ltdacbm027nbog_ltd__lag002,ltdacbm027nbog_ltd,m,2,FRED_LTDACBM027NBOG_LTD.csv,213,0.667712
m__ltdacbm027nbog_ltd__lag003,ltdacbm027nbog_ltd,m,3,FRED_LTDACBM027NBOG_LTD.csv,213,0.667712
m__ltdacbm027nbog_ltd__lag004,ltdacbm027nbog_ltd,m,4,FRED_LTDACBM027NBOG_LTD.csv,212,0.664577
m__ltdacbm027nbog_ltd__lag005,ltdacbm027nbog_ltd,m,5,FRED_LTDACBM027NBOG_LTD.csv,212,0.664577
m__ltdacbm027nbog_ltd__lag006,ltdacbm027nbog_ltd,m,6,FRED_LTDACBM027NBOG_LTD.csv,212,0.664577
m__ltdacbm027nbog_ltd__lag007,ltdacbm027nbog_ltd,m,7,FRED_LTDACBM027NBOG_LTD.csv,211,0.661442
m__ltdacbm027nbog_ltd__lag008,ltdacbm027nbog_ltd,m,8,FRED_LTDACBM027NBOG_LTD.csv,211,0.661442
m__ltdacbm027nbog_ltd__lag009,ltdacbm027nbog_ltd,m,9,FRED_LTDACBM027NBOG_LTD.csv,211,0.661442
m__ltdacbm027nbog_ltd__lag010,ltdacbm027nbog_ltd,m,10,FRED_LTDACBM027NBOG_LTD.csv,210,0.658307
m__ltdacbm027nbog_ltd__lag011,ltdacbm027nbog_ltd,m,11,FRED_LTDACBM027NBOG_LTD.csv,210,0.658307
m__ltdacbm027nbog_ltd__lag012,ltdacbm027nbog_ltd,m,12,FRED_LTDACBM027NBOG_LTD.csv,210,0.658307
m__m2sl_m2__lag001,m2sl_m2,m,1,FRED_M2SL_M2.csv,269,0.84326
m__m2sl_m2__lag002,m2sl_m2,m,2,FRED_M2SL_M2.csv,269,0.84326
m__m2sl_m2__lag003,m2sl_m2,m,3,FRED_M2SL_M2.csv,269,0.84326
m__m2sl_m2__lag004,m2sl_m2,m,4,FRED_M2SL_M2.csv,268,0.840125
m__m2sl_m2__lag005,m2sl_m2,m,5,FRED_M2SL_M2.csv,268,0.840125
m__m2sl_m2__lag006,m2sl_m2,m,6,FRED_M2SL_M2.csv,268,0.840125
m__m2sl_m2__lag007,m2sl_m2,m,7,FRED_M2SL_M2.csv,267,0.836991
m__m2sl_m2__lag008,m2sl_m2,m,8,FRED_M2SL_M2.csv,267,0.836991
m__m2sl_m2__lag009,m2sl_m2,m,9,FRED_M2SL_M2.csv,267,0.836991
m__m2sl_m2__lag010,m2sl_m2,m,10,FRED_M2SL_M2.csv,266,0.833856
m__m2sl_m2__lag011,m2sl_m2,m,11,FRED_M2SL_M2.csv,266,0.833856
m__m2sl_m2__lag012,m2sl_m2,m,12,FRED_M2SL_M2.csv,266,0.833856
m__manemp_manemp__lag001,manemp_manemp,m,1,FRED_MANEMP_MANEMP.csv,319,1.0
m__manemp_manemp__lag002,manemp_manemp,m,2,FRED_MANEMP_MANEMP.csv,319,1.0
m__manemp_manemp__lag003,manemp_manemp,m,3,FRED_MANEMP_MANEMP.csv,319,1.0
m__manemp_manemp__lag004,manemp_manemp,m,4,FRED_MANEMP_MANEMP.csv,319,1.0
m__manemp_manemp__lag005,manemp_manemp,m,5,FRED_MANEMP_MANEMP.csv,319,1.0
m__manemp_manemp__lag006,manemp_manemp,m,6,FRED_MANEMP_MANEMP.csv,319,1.0
m__manemp_manemp__lag007,manemp_manemp,m,7,FRED_MANEMP_MANEMP.csv,319,1.0
m__manemp_manemp__lag008,manemp_manemp,m,8,FRED_MANEMP_MANEMP.csv,319,1.0
m__manemp_manemp__lag009,manemp_manemp,m,9,FRED_MANEMP_MANEMP.csv,319,1.0
m__manemp_manemp__lag010,manemp_manemp,m,10,FRED_MANEMP_MANEMP.csv,319,1.0
m__manemp_manemp__lag011,manemp_manemp,m,11,FRED_MANEMP_MANEMP.csv,319,1.0
m__manemp_manemp__lag012,manemp_manemp,m,12,FRED_MANEMP_MANEMP.csv,319,1.0
m__mcumfn_caputil_man__lag001,mcumfn_caputil_man,m,1,FRED_MCUMFN_caputil_man.csv,217,0.680251
m__mcumfn_caputil_man__lag002,mcumfn_caputil_man,m,2,FRED_MCUMFN_caputil_man.csv,217,0.680251
m__mcumfn_caputil_man__lag003,mcumfn_caputil_man,m,3,FRED_MCUMFN_caputil_man.csv,217,0.680251
m__mcumfn_caputil_man__lag004,mcumfn_caputil_man,m,4,FRED_MCUMFN_caputil_man.csv,216,0.677116
m__mcumfn_caputil_man__lag005,mcumfn_caputil_man,m,5,FRED_MCUMFN_caputil_man.csv,216,0.677116
m__mcumfn_caputil_man__lag006,mcumfn_caputil_man,m,6,FRED_MCUMFN_caputil_man.csv,216,0.677116
m__mcumfn_caputil_man__lag007,mcumfn_caputil_man,m,7,FRED_MCUMFN_caputil_man.csv,215,0.673981
m__mcumfn_caputil_man__lag008,mcumfn_caputil_man,m,8,FRED_MCUMFN_caputil_man.csv,215,0.673981
m__mcumfn_caputil_man__lag009,mcumfn_caputil_man,m,9,FRED_MCUMFN_caputil_man.csv,215,0.673981
m__mcumfn_caputil_man__lag010,mcumfn_caputil_man,m,10,FRED_MCUMFN_caputil_man.csv,214,0.670846
m__mcumfn_caputil_man__lag011,mcumfn_caputil_man,m,11,FRED_MCUMFN_caputil_man.csv,214,0.670846
m__mcumfn_caputil_man__lag012,mcumfn_caputil_man,m,12,FRED_MCUMFN_caputil_man.csv,214,0.670846
m__mich_mich__lag001,mich_mich,m,1,FRED_MICH_MICH.csv,193,0.605016
m__mich_mich__lag002,mich_mich,m,2,FRED_MICH_MICH.csv,193,0.605016
m__mich_mich__lag003,mich_mich,m,3,FRED_MICH_MICH.csv,193,0.605016
m__mich_mich__lag004,mich_mich,m,4,FRED_MICH_MICH.csv,192,0.601881
m__mich_mich__lag005,mich_mich,m,5,FRED_MICH_MICH.csv,192,0.601881
m__mich_mich__lag006,mich_mich,m,6,FRED_MICH_MICH.csv,192,0.601881
m__mich_mich__lag007,mich_mich,m,7,FRED_MICH_MICH.csv,191,0.598746
m__mich_mich__lag008,mich_mich,m,8,FRED_MICH_MICH.csv,191,0.598746
m__mich_mich__lag009,mich_mich,m,9,FRED_MICH_MICH.csv,191,0.598746
m__mich_mich__lag010,mich_mich,m,10,FRED_MICH_MICH.csv,190,0.595611
m__mich_mich__lag011,mich_mich,m,11,FRED_MICH_MICH.csv,190,0.595611
m__mich_mich__lag012,mich_mich,m,12,FRED_MICH_MICH.csv,190,0.595611
q__mmmffaq027s_mmf_tfa__lag001,mmmffaq027s_mmf_tfa,q,1,FRED_MMMFFAQ027S_mmf_tfa.csv,319,1.0
q__mmmffaq027s_mmf_tfa__lag002,mmmffaq027s_mmf_tfa,q,2,FRED_MMMFFAQ027S_mmf_tfa.csv,319,1.0
q__mmmffaq027s_mmf_tfa__lag003,mmmffaq027s_mmf_tfa,q,3,FRED_MMMFFAQ027S_mmf_tfa.csv,319,1.0
q__mmmffaq027s_mmf_tfa__lag004,mmmffaq027s_mmf_tfa,q,4,FRED_MMMFFAQ027S_mmf_tfa.csv,318,0.996865
q__mmmffaq027s_mmf_tfa__lag005,mmmffaq027s_mmf_tfa,q,5,FRED_MMMFFAQ027S_mmf_tfa.csv,317,0.99373
q__mmmffaq027s_mmf_tfa__lag006,mmmffaq027s_mmf_tfa,q,6,FRED_MMMFFAQ027S_mmf_tfa.csv,316,0.990596
q__mmmffaq027s_mmf_tfa__lag007,mmmffaq027s_mmf_tfa,q,7,FRED_MMMFFAQ027S_mmf_tfa.csv,315,0.987461
q__mmmffaq027s_mmf_tfa__lag008,mmmffaq027s_mmf_tfa,q,8,FRED_MMMFFAQ027S_mmf_tfa.csv,314,0.984326
d__mortgage30us_mortgage30us__lag001,mortgage30us_mortgage30us,d,1,FRED_MORTGAGE30US_MORTGAGE30US.csv,220,0.689655
d__mortgage30us_mortgage30us__lag002,mortgage30us_mortgage30us,d,2,FRED_MORTGAGE30US_MORTGAGE30US.csv,220,0.689655
d__mortgage30us_mortgage30us__lag003,mortgage30us_mortgage30us,d,3,FRED_MORTGAGE30US_MORTGAGE30US.csv,220,0.689655
d__mortgage30us_mortgage30us__lag004,mortgage30us_mortgage30us,d,4,FRED_MORTGAGE30US_MORTGAGE30US.csv,220,0.689655
d__mortgage30us_mortgage30us__lag005,mortgage30us_mortgage30us,d,5,FRED_MORTGAGE30US_MORTGAGE30US.csv,220,0.689655
d__mortgage30us_mortgage30us__lag006,mortgage30us_mortgage30us,d,6,FRED_MORTGAGE30US_MORTGAGE30US.csv,220,0.689655
d__mortgage30us_mortgage30us__lag007,mortgage30us_mortgage30us,d,7,FRED_MORTGAGE30US_MORTGAGE30US.csv,220,0.689655
d__mortgage30us_mortgage30us__lag008,mortgage30us_mortgage30us,d,8,FRED_MORTGAGE30US_MORTGAGE30US.csv,220,0.689655
d__mortgage30us_mortgage30us__lag009,mortgage30us_mortgage30us,d,9,FRED_MORTGAGE30US_MORTGAGE30US.csv,220,0.689655
d__mortgage30us_mortgage30us__lag010,mortgage30us_mortgage30us,d,10,FRED_MORTGAGE30US_MORTGAGE30US.csv,220,0.689655
d__mortgage30us_mortgage30us__lag011,mortgage30us_mortgage30us,d,11,FRED_MORTGAGE30US_MORTGAGE30US.csv,220,0.689655
d__mortgage30us_mortgage30us__lag012,mortgage30us_mortgage30us,d,12,FRED_MORTGAGE30US_MORTGAGE30US.csv,220,0.689655
d__mortgage30us_mortgage30us__lag013,mortgage30us_mortgage30us,d,13,FRED_MORTGAGE30US_MORTGAGE30US.csv,220,0.689655
d__mortgage30us_mortgage30us__lag014,mortgage30us_mortgage30us,d,14,FRED_MORTGAGE30US_MORTGAGE30US.csv,220,0.689655
d__mortgage30us_mortgage30us__lag015,mortgage30us_mortgage30us,d,15,FRED_MORTGAGE30US_MORTGAGE30US.csv,220,0.689655
d__mortgage30us_mortgage30us__lag016,mortgage30us_mortgage30us,d,16,FRED_MORTGAGE30US_MORTGAGE30US.csv,220,0.689655
d__mortgage30us_mortgage30us__lag017,mortgage30us_mortgage30us,d,17,FRED_MORTGAGE30US_MORTGAGE30US.csv,220,0.689655
d__mortgage30us_mortgage30us__lag018,mortgage30us_mortgage30us,d,18,FRED_MORTGAGE30US_MORTGAGE30US.csv,220,0.689655
d__mortgage30us_mortgage30us__lag019,mortgage30us_mortgage30us,d,19,FRED_MORTGAGE30US_MORTGAGE30US.csv,220,0.689655
d__mortgage30us_mortgage30us__lag020,mortgage30us_mortgage30us,d,20,FRED_MORTGAGE30US_MORTGAGE30US.csv,220,0.689655
d__mortgage30us_mortgage30us__lag021,mortgage30us_mortgage30us,d,21,FRED_MORTGAGE30US_MORTGAGE30US.csv,220,0.689655
d__mortgage30us_mortgage30us__lag022,mortgage30us_mortgage30us,d,22,FRED_MORTGAGE30US_MORTGAGE30US.csv,220,0.689655
d__mortgage30us_mortgage30us__lag023,mortgage30us_mortgage30us,d,23,FRED_MORTGAGE30US_MORTGAGE30US.csv,220,0.689655
d__mortgage30us_mortgage30us__lag024,mortgage30us_mortgage30us,d,24,FRED_MORTGAGE30US_MORTGAGE30US.csv,220,0.689655
d__mortgage30us_mortgage30us__lag025,mortgage30us_mortgage30us,d,25,FRED_MORTGAGE30US_MORTGAGE30US.csv,220,0.689655
d__mortgage30us_mortgage30us__lag026,mortgage30us_mortgage30us,d,26,FRED_MORTGAGE30US_MORTGAGE30US.csv,220,0.689655
d__mortgage30us_mortgage30us__lag027,mortgage30us_mortgage30us,d,27,FRED_MORTGAGE30US_MORTGAGE30US.csv,220,0.689655
